Id,Layer,Path,CreatedDate,CreatedUser,CreatedUserId,ModifiedDate,ModifiedUser,ModifiedUserId,Title,Description,tendonvi,diachi,vitri,dienthoai,quanhuyen,phuongxa,RLongitude,RLatitude
8834098b-eeab-4121-8234-6bff05403fb3,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/e20451ce-598d-48d6-aff7-c5e566b34bb7,2022-08-08T15:32:58.000Z,admin,2,2022-08-08T15:32:58.000Z,admin,2,Trường Trung Học Cơ Sở Và Trung Học Phổ Thông Hoàng Diệu - Văn Phòng Tuyển Sinh,hcm_thpt.xlsx,Trường Trung Học Cơ Sở Và Trung Học Phổ Thông Hoàng Diệu - Văn Phòng Tuyển Sinh,409/40/69/5 Khu Phố 2 Đường Huỳnh Thị Hai,"{""type"":""Point"",""coordinates"":[106.620913,10.865267]}",38490483-0938708869,Quận 12,Phường Tân Chánh Hiệp,106.620913,10.865267
23501d0e-1b6f-4fb6-920d-ece9806a2d45,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/7a01d4d6-0f27-4dce-b3a3-ea7c4e754060,2022-08-08T15:33:00.000Z,admin,2,2022-08-08T15:33:00.000Z,admin,2,Trường Trung Học Phổ Thông Bình Phú,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Bình Phú,Đường Trần Văn Kiểu,"{""type"":""Point"",""coordinates"":[106.626975,10.735599]}",,Quận 6,Phường 10,106.626975,10.735599
6d20e63d-70fe-4408-b0b4-bc204f9d4718,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/ba841a5f-2429-4581-9de1-38ac09cbf643,2022-08-08T15:33:15.000Z,admin,2,2022-08-08T15:33:15.000Z,admin,2,Trường Trung Học Phổ Thông Ngô Gia Tự,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Ngô Gia Tự,360E Đường Bình Đông,"{""type"":""Point"",""coordinates"":[106.63737,10.735196]}",38551267,Quận 8,Phường 15,106.63737,10.735196
60fd5d21-107f-4af5-9282-5a01a8f9a917,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/ffd08267-0d6f-4c2a-8db6-0df710fa3f33,2022-08-08T15:33:16.000Z,admin,2,2022-08-08T15:33:16.000Z,admin,2,Trường Trung Học Phổ Thông Nguyễn Hiền,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Nguyễn Hiền,Đường Số 6,"{""type"":""Point"",""coordinates"":[106.650366,10.761187]}",,Quận 11,Phường 8,106.650366,10.761187
735cc8bc-1fd8-4747-bfc8-2dd6f4a3b5d6,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/4019dd60-adda-4ba1-89c0-fdbdd1f76c37,2022-08-08T15:33:16.000Z,admin,2,2022-08-08T15:33:16.000Z,admin,2,Trường Trung Học Phổ Thông Ngô Gia Tự,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Ngô Gia Tự,360E Đường Bình Đông,"{""type"":""Point"",""coordinates"":[106.637605,10.73437]}",38551267,Quận 8,Phường 15,106.637605,10.73437
57feae92-d763-4e04-95cb-48f9096a3683,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/ec3f0742-baf3-43b0-a8c9-48f4613e9f25,2022-08-08T15:33:21.000Z,admin,2,2022-08-08T15:33:21.000Z,admin,2,Trường Trung Học Phổ Thông Nguyễn Thị Minh Khai,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Nguyễn Thị Minh Khai,28 Đường Ngô Thời Nhiệm,"{""type"":""Point"",""coordinates"":[106.687979,10.778688]}",,Quận 3,Phường Võ Thị Sáu,106.687979,10.778688
9c693380-60e8-404f-8256-dac522fba78c,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/ce9ce192-fc31-4e91-9460-c5383ec32462,2022-08-08T15:33:22.000Z,admin,2,2022-08-08T15:33:22.000Z,admin,2,Trường Trung Học Phổ Thông Nguyễn Trung Trực,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Nguyễn Trung Trực,Số Cũ 9/168 Đường Lê Đức Thọ,"{""type"":""Point"",""coordinates"":[106.669077,10.847446]}",38940057,Quận Gò Vấp,Phường 15,106.669077,10.847446
712fdf73-e785-4a6c-8966-920ff98c29d4,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/c2082292-4b2c-4bf4-b945-18cbe100c16d,2022-08-08T15:33:25.000Z,admin,2,2022-08-08T15:33:25.000Z,admin,2,Trưởng Trung Học Phổ Thông Hưng Đạo,hcm_thpt.xlsx,Trưởng Trung Học Phổ Thông Hưng Đạo,120/29/24 (Số cũ 229/34B) Đường Thích Quảng Đức,"{""type"":""Point"",""coordinates"":[106.680781,10.809651]}",38440051,Quận Phú Nhuận,Phường 4,106.680781,10.809651
6b86c7eb-6448-4430-a3e1-902d30734c3a,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/6dce202b-4734-4da0-b12e-e1ab9977da88,2022-08-08T15:33:26.000Z,admin,2,2022-08-08T15:33:26.000Z,admin,2,Trường Trung Học Phổ Thông Phú Lâm,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Phú Lâm,2 Đường Số 2D Nối Dài,"{""type"":""Point"",""coordinates"":[106.61511,10.726615]}",36203327-62930127-62930107,Quận Bình Tân,Phường An Lạc,106.61511,10.726615
f81f1b12-d48f-424c-b0b7-6631286ca22b,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/fe8ebd53-b368-421e-923e-dc3674b839d7,2022-08-08T15:33:38.000Z,admin,2,2022-08-08T15:33:38.000Z,admin,2,Trường Trung Học Phổ Thông Việt Úc,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Việt Úc,1 Đường Số 1,"{""type"":""Point"",""coordinates"":[106.726264,10.736847]}",,Quận 7,Phường Tân Phú,106.726264,10.736847
2d3d33ca-7c02-4582-8398-6edabcd0b095,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/b2260deb-a803-4cc8-905c-32e59d2a0f62,2022-08-08T15:33:40.000Z,admin,2,2022-08-08T15:33:40.000Z,admin,2,Trường Trung Học Phổ Thông Nguyễn Du,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Nguyễn Du,Đường Tam Đảo,"{""type"":""Point"",""coordinates"":[106.662209,10.778601]}",,Quận 10,Phường 15,106.662209,10.778601
7d0b05d3-8f63-4c22-a794-8927e2c66e39,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/ee59f623-ba74-4f7a-a1d5-27b5baec5f61,2022-08-08T15:33:43.000Z,admin,2,2022-08-08T15:33:43.000Z,admin,2,Trường Trung Học Phổ Thông Nguyễn Khuyến,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Nguyễn Khuyến,50  Đường Thành Thái,"{""type"":""Point"",""coordinates"":[106.666339,10.769526]}",,Quận 10,Phường 12,106.666339,10.769526
2df10778-0757-4e9b-ab23-6285a2f90a3b,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/a02bb056-62df-40d7-bf82-39e0c7dbaaab,2022-08-08T15:33:44.000Z,admin,2,2022-08-08T15:33:44.000Z,admin,2,Trường Trung Học Phổ Thông Thành Nhân - Cơ Sở 1,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Thành Nhân - Cơ Sở 1,69/10-69/12 Đường Nguyễn Cửu Đàm,"{""type"":""Point"",""coordinates"":[106.62934,10.79857]}",36009492-0918089271,Quận Tân Phú,Phường Tân Sơn Nhì,106.62934,10.79857
14058777-d912-4655-92dc-cb30585c0e64,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/f667d54a-56c7-49bd-b17a-7a602e802103,2022-08-08T15:32:42.000Z,admin,2,2022-08-08T15:32:42.000Z,admin,2,Trường Tiểu Học - Trung Học Cơ Sở - Trung Học Phổ Thông Mỹ Việt,hcm_thpt.xlsx,Trường Tiểu Học - Trung Học Cơ Sở - Trung Học Phổ Thông Mỹ Việt,95 Đường Phan Văn Hớn,"{""type"":""Point"",""coordinates"":[106.619846,10.828241]}",0965146868-0965346868,Quận 12,Phường Tân Thới Nhất,106.619846,10.828241
76ffb8d1-e270-445a-9b87-3b31a81dd4d4,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/7f5159cd-313b-48fc-95ac-be3d22ac8b3f,2022-08-08T15:32:42.000Z,admin,2,2022-08-08T15:32:42.000Z,admin,2,Trường Tiểu Học - Trung Học Cơ Sở - Trung Học Phổ Thông,hcm_thpt.xlsx,Trường Tiểu Học - Trung Học Cơ Sở - Trung Học Phổ Thông,697 Đường Tân Sơn,"{""type"":""Point"",""coordinates"":[106.646626,10.838207]}",39969418-39876623,Quận Gò Vấp,Phường 12,106.646626,10.838207
3fbcc23e-b9ab-4934-80a4-aea016ea9cc3,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/fad47dea-4040-4a0d-8348-15d0cc3e2051,2022-08-08T15:32:42.000Z,admin,2,2022-08-08T15:32:42.000Z,admin,2,Trường Tiểu Học - Trung Học Cơ Sở - Trung Học Phổ Thông Nam Sài Gòn,hcm_thpt.xlsx,Trường Tiểu Học - Trung Học Cơ Sở - Trung Học Phổ Thông Nam Sài Gòn,Đường Nguyễn Lương Bằng,"{""type"":""Point"",""coordinates"":[106.723962,10.724985]}",,Quận 7,Phường Tân Phú,106.723962,10.724985
36c24a40-8ba0-411e-9417-14b06aaed33f,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/0fa73554-f2e6-4150-a3b3-5d00f01a68d0,2022-08-08T15:32:48.000Z,admin,2,2022-08-08T15:32:48.000Z,admin,2,Trường Trung Học Cơ Sở - Trung Học Phổ Thông Hoa Sen - Cơ Sở 2,hcm_thpt.xlsx,Trường Trung Học Cơ Sở - Trung Học Phổ Thông Hoa Sen - Cơ Sở 2,Km11+300 Xa Lộ Hà Nội,"{""type"":""Point"",""coordinates"":[106.770194023848,10.8404247256232]}",37361988,Thành Phố Thủ Đức,Phường Hiệp Phú,106.770194023848,10.8404247256232
d673a753-e78c-4392-9555-12cd49dd5795,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/427b02a9-2b0a-4e4c-9b33-0278d2d3da80,2022-08-08T15:32:51.000Z,admin,2,2022-08-08T15:32:51.000Z,admin,2,Trường Trung Học Cơ Sở - Trường Trung Học Phổ Thông Tân Phú,hcm_thpt.xlsx,Trường Trung Học Cơ Sở - Trường Trung Học Phổ Thông Tân Phú,519 Đường Kênh Tân Hóa,"{""type"":""Point"",""coordinates"":[106.640645,10.783276]}",38605074,Quận Tân Phú,Phường Hòa Thạnh,106.640645,10.783276
1cba935d-2ed2-4da5-9579-e6bc5ad665ae,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/bd520f92-7257-4d1e-b239-803a0e281ca3,2022-08-08T15:32:52.000Z,admin,2,2022-08-08T15:32:52.000Z,admin,2,Trường Trung Học Cơ Sở & Trung Học Phổ Thông Nhân Văn,hcm_thpt.xlsx,Trường Trung Học Cơ Sở & Trung Học Phổ Thông Nhân Văn,17 Đường Sơn Kỳ,"{""type"":""Point"",""coordinates"":[106.627908,10.803563]}",38470481-38120076,Quận Tân Phú,Phường Sơn Kỳ,106.627908,10.803563
f6770341-24d8-4a97-ba9f-3cca3596ab31,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/955d7b16-db5f-4e60-ae3c-5fd347cd0044,2022-08-08T15:32:53.000Z,admin,2,2022-08-08T15:32:53.000Z,admin,2,Trường Trung Học Cơ Sở & Trung Học Phổ Thông Bắc Sơn,hcm_thpt.xlsx,Trường Trung Học Cơ Sở & Trung Học Phổ Thông Bắc Sơn,Đường Bà Điểm 4,"{""type"":""Point"",""coordinates"":[106.588645,10.838155]}",,Huyện Hóc Môn,Xã Bà Điểm,106.588645,10.838155
344f0c32-db6b-4206-aea7-6a071a467b6d,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/725d3aa2-6044-4bb0-bdf3-c08d4b60c49a,2022-08-08T15:32:53.000Z,admin,2,2022-08-08T15:32:53.000Z,admin,2,Trường Trung Học Cơ Sở Và Trung Học Phổ Thông Đức Trí,hcm_thpt.xlsx,Trường Trung Học Cơ Sở Và Trung Học Phổ Thông Đức Trí,742/10  Đường Nguyễn Kiệm,"{""type"":""Point"",""coordinates"":[106.679387,10.808722]}",62614444-66839094,Quận Phú Nhuận,Phường 4,106.679387,10.808722
90b1b030-818e-4465-8e7e-7b0bc94a65b1,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/d57136a4-822c-4959-8381-932d5a7dfe95,2022-08-08T15:32:54.000Z,admin,2,2022-08-08T15:32:54.000Z,admin,2,Trường Trung Học Cơ Sở Và Trung Học Phổ Thông Phạm Ngũ Lão,hcm_thpt.xlsx,Trường Trung Học Cơ Sở Và Trung Học Phổ Thông Phạm Ngũ Lão,227 Đường Nguyễn Thị Lắng,"{""type"":""Point"",""coordinates"":[106.547148,10.955479]}",,Huyện Củ Chi,Xã Tân Phú Trung,106.547148,10.955479
64cff1bc-3362-4543-9849-7b2dc30234a3,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/19aef54c-fda4-4d16-93c6-0bc3efbcfdfc,2022-08-08T15:32:54.000Z,admin,2,2022-08-08T15:32:54.000Z,admin,2,Trường Trung Học Cơ Sở Và Trung Học Phổ Thông Bác Ái,hcm_thpt.xlsx,Trường Trung Học Cơ Sở Và Trung Học Phổ Thông Bác Ái,187 Đường Gò Cẩm Đệm,"{""type"":""Point"",""coordinates"":[106.648556,10.776923]}",39751002-39751004,Quận Tân Bình,Phường 10,106.648556,10.776923
03163c07-6715-49f9-bacf-0b1671ddf93f,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/4420ca27-4265-4db1-8319-fb26c5b47a46,2022-08-08T15:32:55.000Z,admin,2,2022-08-08T15:32:55.000Z,admin,2,Trường Trung Học Cơ Sở Và Trường Trung Học Phổ Thông Trần Cao Vân,hcm_thpt.xlsx,Trường Trung Học Cơ Sở Và Trường Trung Học Phổ Thông Trần Cao Vân,525 Đường Phan Văn Trị,"{""type"":""Point"",""coordinates"":[106.690995,10.824599]}",35368884,Quận Gò Vấp,Phường 5,106.690995,10.824599
4fe34f6e-7c3d-4d9f-bd69-ddb0e9ab4562,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/331f4e7e-b656-47b4-9929-dcb33c41661b,2022-08-08T15:32:59.000Z,admin,2,2022-08-08T15:32:59.000Z,admin,2,Trường Trung Học Cơ Sở Và Trung Học Phổ Thông Lạc Hồng,hcm_thpt.xlsx,Trường Trung Học Cơ Sở Và Trung Học Phổ Thông Lạc Hồng,2276/5 Quốc Lộ 1,"{""type"":""Point"",""coordinates"":[106.625328,10.849714]}",62559109-0946724200,Quận 12,Phường Trung Mỹ Tây,106.625328,10.849714
06e7077f-471a-4fa1-b131-5990736f3c70,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/2f441a32-52ab-4697-b9b1-57fa4161e7e4,2022-08-08T15:33:01.000Z,admin,2,2022-08-08T15:33:01.000Z,admin,2,Trường Trung Học Phổ Thông An Nghĩa,hcm_thpt.xlsx,Trường Trung Học Phổ Thông An Nghĩa,Đường Tam Thôn Hiệp,"{""type"":""Point"",""coordinates"":[106.830397,10.5889]}",,Huyện Cần Giờ,Xã An Thới Đông,106.830397,10.5889
6452cf74-9d42-4ea5-9446-433fd9fc6dfc,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/e80648e1-2c3b-4d1d-99ca-77252f70f55e,2022-08-08T15:33:02.000Z,admin,2,2022-08-08T15:33:02.000Z,admin,2,Trường Trung Học Phổ Thông Chuyên Trần Đại Nghĩa,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Chuyên Trần Đại Nghĩa,20 Đường Lý Tự Trọng,"{""type"":""Point"",""coordinates"":[106.70176,10.778825]}",,Quận 1,Phường Bến Nghé,106.70176,10.778825
3a2057dc-1400-4ad5-b6ca-ef42f52ff103,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/484058b4-4958-4126-8bbf-ca9d2cb03572,2022-08-08T15:33:03.000Z,admin,2,2022-08-08T15:33:03.000Z,admin,2,Trường Trung Học Phổ Thông Chuyên Trần Đại Nghĩa - Cơ Sở 2,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Chuyên Trần Đại Nghĩa - Cơ Sở 2,Đường Số 5 BK,"{""type"":""Point"",""coordinates"":[106.737305007282,10.7832465621823]}",,Thành Phố Thủ Đức,Phường An Khánh,106.737305007282,10.7832465621823
6dab35a6-585f-4fbc-a3df-4fdf64cbf3aa,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/677e5560-b127-4ecf-af17-8e0dc78d83fe,2022-08-08T15:33:05.000Z,admin,2,2022-08-08T15:33:05.000Z,admin,2,Trường Trung Học Phổ Thông Hàn Thuyên,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Hàn Thuyên,184/7 Đường Lê Văn Sỹ,"{""type"":""Point"",""coordinates"":[106.67033,10.794004]}",399162,Quận Phú Nhuận,Phường 10,106.67033,10.794004
ecb191ee-d058-4eec-8626-0514beb0e374,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/041a17a6-72a1-4a94-8459-b7b03f247c81,2022-08-08T15:33:05.000Z,admin,2,2022-08-08T15:33:05.000Z,admin,2,Trường Trung Học Phổ Thông Gia Định,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Gia Định,44 Đường Võ Oanh,"{""type"":""Point"",""coordinates"":[106.718215,10.803911]}",38991086,Quận Bình Thạnh,Phường 25,106.718215,10.803911
0ef7797f-3d34-4768-96a5-57e5eb10ba40,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/f8125395-0e70-454d-8793-6546e53ea766,2022-08-08T15:33:09.000Z,admin,2,2022-08-08T15:33:09.000Z,admin,2,Trường Trung Học Phổ Thông Lê Trọng Tấn,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Lê Trọng Tấn,5 Đường D2,"{""type"":""Point"",""coordinates"":[106.618353,10.806911]}",22537511,Quận Tân Phú,Phường Sơn Kỳ,106.618353,10.806911
7f693d7a-dc4a-472d-b031-d555c714a01a,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/99686dcf-7120-4532-b375-d9341bc6525f,2022-08-08T15:33:10.000Z,admin,2,2022-08-08T15:33:10.000Z,admin,2,Trường Trung Học Phổ Thông Lương Thế Vinh,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Lương Thế Vinh,Đường Nguyễn Khắc Nhu,"{""type"":""Point"",""coordinates"":[106.693494,10.763133]}",,Quận 1,Phường Cô Giang,106.693494,10.763133
7afbd0ee-fb2c-4e45-ac44-0171dee5c78a,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/257c88e1-0354-42b0-9d67-90a3cfbb6d1e,2022-08-08T15:33:12.000Z,admin,2,2022-08-08T15:33:12.000Z,admin,2,Trường Trung Học Phổ Thông Mạc Đĩnh Chi,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Mạc Đĩnh Chi,4,"{""type"":""Point"",""coordinates"":[106.635148,10.754576]}",38756951,Quận 6,Phường 14,106.635148,10.754576
233f3f72-5564-4e32-b608-30148cc81a32,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/134e5b0c-d147-41a2-add7-825f0e5ea909,2022-08-08T15:33:15.000Z,admin,2,2022-08-08T15:33:15.000Z,admin,2,Trường Trung Học Phổ Thông Đức Trí,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Đức Trí,39/23 Đường Bùi Văn Ba,"{""type"":""Point"",""coordinates"":[106.730036,10.751123]}",38725556-38725557,Quận 7,Phường Tân Thuận Đông,106.730036,10.751123
c2376410-6a19-469d-83bb-4cf2ff44aeb7,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/156f8938-a705-44c2-80a3-c072c299fac8,2022-08-08T15:33:17.000Z,admin,2,2022-08-08T15:33:17.000Z,admin,2,Trường Trung Học Phổ Thông Nguyễn Công Trứ,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Nguyễn Công Trứ,96 Đường Quang Trung,"{""type"":""Point"",""coordinates"":[106.653234,10.837823]}",38941456,Quận Gò Vấp,Phường 8,106.653234,10.837823
8146311c-5cb1-4b9d-bcc3-feb16c3fe8ae,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/482b6301-09c9-48be-8383-bd0c2d3a404c,2022-08-08T15:33:17.000Z,admin,2,2022-08-08T15:33:17.000Z,admin,2,Trường Trung Học Phổ Thông Nguyễn Hữu Cầu,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Nguyễn Hữu Cầu,9 Đường Nguyễn Hữu Cầu,"{""type"":""Point"",""coordinates"":[106.614096,10.868372]}",37182616,Huyện Hóc Môn,Xã Trung Chánh,106.614096,10.868372
019b4113-bbb3-4272-8fe1-31878197aaa9,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/f721c9b6-4edf-4bde-bb3f-d5a2bbb11baa,2022-08-08T15:33:20.000Z,admin,2,2022-08-08T15:33:20.000Z,admin,2,Trường Trung Học Phổ Thông Nguyễn Thị Diệu,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Nguyễn Thị Diệu,12 Đường Trần Quốc Toản,"{""type"":""Point"",""coordinates"":[106.688999,10.788796]}",38298480,Quận 3,Phường Võ Thị Sáu,106.688999,10.788796
4927ca6b-6ccd-4df3-8070-498b7b95d537,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/b4919c54-43da-4ec6-8af3-e4f878d0fd7f,2022-08-08T15:33:27.000Z,admin,2,2022-08-08T15:33:27.000Z,admin,2,Trường Trung Học Phổ Thông Phú Nhuận,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Phú Nhuận,5 Đường Hoàng Minh Giám,"{""type"":""Point"",""coordinates"":[106.675197,10.810125]}",,Quận Phú Nhuận,Phường 9,106.675197,10.810125
f2dbde36-6afe-4dc2-ab8d-1f90c014b67a,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/d9c4791d-a3da-4553-9f2d-8aa427e7d15c,2022-08-08T15:33:28.000Z,admin,2,2022-08-08T15:33:28.000Z,admin,2,Trường Trung Học Phổ Thông Long Trường,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Long Trường,309 Khu Phố Phước Hiệp Đường Võ Văn Hát,"{""type"":""Point"",""coordinates"":[106.809022,10.816527]}",37301318,Thành Phố Thủ Đức,Phường Long Trường,106.809022,10.816527
0c4e3a60-b3f3-4686-8f21-3ce390d7a9a1,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/5d16f6b0-2d05-4b87-99a1-fa25fb183441,2022-08-08T15:33:31.000Z,admin,2,2022-08-08T15:33:31.000Z,admin,2,Trường Trung Học Phổ Thông Tây Thạnh,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Tây Thạnh,27 Đường C2,"{""type"":""Point"",""coordinates"":[106.621553,10.814556]}",38165638,Quận Tân Phú,Phường Tây Thạnh,106.621553,10.814556
9aa0b825-e190-4679-811e-7ea5c5afca27,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/a39495c1-67c3-400d-9c87-6056eec85a3f,2022-08-08T15:33:32.000Z,admin,2,2022-08-08T15:33:32.000Z,admin,2,Trường Trung Học Phổ Thông Trần Phú - Cổng Số 2,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Trần Phú - Cổng Số 2,18 Đường Lê Thúc Hoạch,"{""type"":""Point"",""coordinates"":[106.625965,10.786604]}",38658727,Quận Tân Phú,Phường Phú Thọ Hòa,106.625965,10.786604
e544549b-17bb-4d97-bc45-f1566534dff0,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/6143bfb0-fee6-4ec9-9fb6-1859bdecc99a,2022-08-08T15:33:34.000Z,admin,2,2022-08-08T15:33:34.000Z,admin,2,Trường Trung Học Phổ Thông Trần Quốc Tuấn,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Trần Quốc Tuấn,236/10-236/12 Đường Thái Phiên,"{""type"":""Point"",""coordinates"":[106.647282,10.761251]}",39637520-66591955,Quận 11,Phường 8,106.647282,10.761251
1e3b95c9-886a-413a-b2f1-bae8edd2b799,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/84d83cf0-4fa1-40c0-9622-e8026b508adb,2022-08-08T15:33:35.000Z,admin,2,2022-08-08T15:33:35.000Z,admin,2,Trường Trung Học Phổ Thông Phước Long,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Phước Long,Đường Dương Đình Hội,"{""type"":""Point"",""coordinates"":[106.775587,10.817095]}",,Thành Phố Thủ Đức,Phường Phước Long B,106.775587,10.817095
56de394c-3719-48e2-9df6-2e5328abb94e,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/0cee16cf-3841-433c-9997-23949b022449,2022-08-08T15:33:38.000Z,admin,2,2022-08-08T15:33:38.000Z,admin,2,Trường Trung Học Phổ Thông Nguyễn Du,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Nguyễn Du,Đường Thành Thái,"{""type"":""Point"",""coordinates"":[106.661507,10.778469]}",,Quận 10,Phường 15,106.661507,10.778469
9e156dc7-f3d6-4582-8afb-4ed4fed47779,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/6bc66f94-2a65-43c7-8cd4-f036f6dc1e60,2022-08-08T15:33:39.000Z,admin,2,2022-08-08T15:33:39.000Z,admin,2,Trường Trung Học Phổ Thông Võ Văn Kiệt,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Võ Văn Kiệt,629 Đường Bình Đông,"{""type"":""Point"",""coordinates"":[106.653224,10.744756]}",62634849,Quận 8,Phường 13,106.653224,10.744756
