Id,Layer,Path,CreatedDate,CreatedUser,CreatedUserId,ModifiedDate,ModifiedUser,ModifiedUserId,Title,Description,dienthoai,diachi,thanhphoquanhuyen,phuongxa,vitritrenbando,donvi
07dde4f3-66f3-4520-9f69-68a74c00c2f5,ICTHCM_HCM_CHO,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cho/cb3e6908-4239-4623-9c48-b83e6cc797d0,2023-03-27T07:53:24.000Z,admin,2,2023-03-27T07:53:24.000Z,admin,2,Chợ Phú Nhuận,cho_vdms_covid19.xlsx,,"Đường Cao Thắng, Phường 17, Quận Phú Nhuận, Thành Phố Hồ Chí Minh",Quận Phú Nhuận,,"{""type"":""Point"",""coordinates"":[106.68251,10.793702]}",Chợ Phú Nhuận
b5ddd1c3-a4f5-4c9b-ad17-236348b6a335,ICTHCM_HCM_CHO,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cho/1461f25d-28cf-43c3-8db4-73ebc5255b4a,2023-03-27T07:53:24.000Z,admin,2,2023-03-27T07:53:24.000Z,admin,2,Chợ Bến Thành - Cửa Tây,cho_vdms_covid19.xlsx,,"Đường Phan Chu Trinh, Phường Bến Thành, Quận 1, Thành Phố Hồ Chí Minh",Quận 1,,"{""type"":""Point"",""coordinates"":[106.697736,10.772023]}",Chợ Bến Thành - Cửa Tây
3e1c80ca-f9de-46b2-86f3-a870fcee0e31,ICTHCM_HCM_CHO,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cho/c7589417-740f-4833-8cec-cf8d441d8ee3,2023-03-27T07:53:25.000Z,admin,2,2023-03-27T07:53:25.000Z,admin,2,Chợ Vật Liệu Xây Dựng,cho_vdms_covid19.xlsx,,"1A Chợ Vật Liệu Xây Dựng Đường Trịnh Hoài Đức, Phường 13, Quận 5, Thành Phố Hồ Chí Minh",Quận 5,,"{""type"":""Point"",""coordinates"":[106.659205,10.749471]}",Chợ Vật Liệu Xây Dựng
5ebde3b6-6e44-4adc-8ec1-bddc3a945cf5,ICTHCM_HCM_CHO,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cho/f3afbe3c-baeb-4d13-8b21-6a798cf32fcd,2023-03-27T07:53:27.000Z,admin,2,2023-03-27T07:53:27.000Z,admin,2,Chợ Trần Hữu Trang,cho_vdms_covid19.xlsx,,"Đường Trần Hữu Trang, Phường 10, Quận Phú Nhuận, Thành Phố Hồ Chí Minh",Quận Phú Nhuận,,"{""type"":""Point"",""coordinates"":[106.672255,10.793448]}",Chợ Trần Hữu Trang
6add0e2b-5904-423d-97a7-6590d95c14d9,ICTHCM_HCM_CHO,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cho/ef940300-f5b2-45b0-b1ba-e51c1d60278a,2023-03-27T07:53:28.000Z,admin,2,2023-03-27T07:53:28.000Z,admin,2,Chợ Hiệp Tân,cho_vdms_covid19.xlsx,,"Đường Chu Thiên, Phường Hiệp Tân, Quận Tân Phú, Thành Phố Hồ Chí Minh",Quận Tân Phú,,"{""type"":""Point"",""coordinates"":[106.62983,10.772407]}",Chợ Hiệp Tân
21f1272d-be25-4b95-bf4c-e975531b91da,ICTHCM_HCM_CHO,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cho/51618d4c-75b7-4fb6-a8cc-7b2dc19f03bc,2023-03-27T07:53:28.000Z,admin,2,2023-03-27T07:53:28.000Z,admin,2,Chợ Phú Thọ,cho_vdms_covid19.xlsx,,"Đường Công Chúa Ngọc Hân, Phường 13, Quận 11, Thành Phố Hồ Chí Minh",Quận 11,,"{""type"":""Point"",""coordinates"":[106.654069,10.763078]}",Chợ Phú Thọ
9f19fa40-6e97-4248-96d4-8597f1fdbd16,ICTHCM_HCM_CHO,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cho/62bc0d51-7dca-4067-890a-39d09275f3ef,2023-03-27T07:53:29.000Z,admin,2,2023-03-27T07:53:29.000Z,admin,2,Chợ Bình Long,cho_vdms_covid19.xlsx,,"Đường số 3, Phường Bình Hưng Hòa A, Quận Bình Tân, Thành Phố Hồ Chí Minh",Quận Bình Tân,,"{""type"":""Point"",""coordinates"":[106.617044,10.783349]}",Chợ Bình Long
f98cbeda-98d3-4bb6-93ca-af30b6c11b74,ICTHCM_HCM_CHO,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cho/eb28c115-6ac5-415d-90b5-74f8a2992c2f,2023-03-27T07:53:30.000Z,admin,2,2023-03-27T07:53:30.000Z,admin,2,Chợ Tam Bình,cho_vdms_covid19.xlsx,,"Khu Phố 3 Quốc Lộ 1A, Phường Tam Bình, Quận Thủ Đức, Thành Phố Hồ Chí Minh",Quận Thủ Đức,,"{""type"":""Point"",""coordinates"":[106.735224,10.870833]}",Chợ Tam Bình
6753935d-12c9-4f34-a1f6-ba0b4ba2f290,ICTHCM_HCM_CHO,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cho/5e53e5fb-5906-40f4-b8f0-f73218750f93,2023-03-27T07:53:33.000Z,admin,2,2023-03-27T07:53:33.000Z,admin,2,Chợ,cho_vdms_covid19.xlsx,,"Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, Thành Phố Hồ Chí Minh",Quận Bình Tân,,"{""type"":""Point"",""coordinates"":[106.596202,10.759828]}",Chợ
8de82e8a-b599-4b5e-943d-24daea2122e0,ICTHCM_HCM_CHO,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cho/70b490d3-8d46-492b-a5ee-33e69aed0362,2023-03-27T07:53:34.000Z,admin,2,2023-03-27T07:53:34.000Z,admin,2,Chợ Lê Văn Quới,cho_vdms_covid19.xlsx,,"Đường Lê Văn Quới, Phường Bình Trị Đông, Quận Bình Tân, Thành Phố Hồ Chí Minh",Quận Bình Tân,,"{""type"":""Point"",""coordinates"":[106.612135,10.776013]}",Chợ Lê Văn Quới
