Id,Layer,Path,CreatedDate,CreatedUser,CreatedUserId,ModifiedDate,ModifiedUser,ModifiedUserId,Title,Description,Name,tendonvi,diachi,vitri,dienthoai,quanhuyen,phuongxa,RLongitude,RLatitude
6775c4ee-9374-4140-b279-8a0e271d0aa7,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/afffc634-968e-4ea2-ac48-9bed39cbb99f,2022-08-09T01:28:05.000Z,admin,2,2022-08-09T01:28:05.000Z,admin,2,Trường Tiểu Học Trần Văn Danh,hcm_tieuhoc.xlsx,afffc634-968e-4ea2-ac48-9bed39cbb99f,Trường Tiểu Học Trần Văn Danh,Đường Nhánh 4,"{""type"":""Point"",""coordinates"":[106.637967,10.907732]}",,Huyện Hóc Môn,Xã Đông Thạnh,106.637967,10.907732
f09aff3d-dd54-4e1c-aed3-ff34180aeda8,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/d3e3bd52-0984-421f-8f15-52e3f02bcc6e,2022-08-09T01:28:06.000Z,admin,2,2022-08-09T01:28:06.000Z,admin,2,Trường Tiểu Học Trần Văn Danh - Cơ Sở Phân Hiệu Ấp 3,hcm_tieuhoc.xlsx,d3e3bd52-0984-421f-8f15-52e3f02bcc6e,Trường Tiểu Học Trần Văn Danh - Cơ Sở Phân Hiệu Ấp 3,7/1 Ấp 3 Đường Trịnh Thị Dối,"{""type"":""Point"",""coordinates"":[106.64911,10.909531]}",,Huyện Hóc Môn,Xã Đông Thạnh,106.64911,10.909531
f41ca10b-6a72-4992-a836-3d4c55109826,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/7a2e65b8-2e74-4e8f-8a41-fce46daf4930,2022-08-09T01:28:06.000Z,admin,2,2022-08-09T01:28:06.000Z,admin,2,Trường Tiểu Học Võ Thị Thừa,hcm_tieuhoc.xlsx,7a2e65b8-2e74-4e8f-8a41-fce46daf4930,Trường Tiểu Học Võ Thị Thừa,Đường An Phú Đông,"{""type"":""Point"",""coordinates"":[106.704972,10.856903]}",,Quận 12,Phường An Phú Đông,106.704972,10.856903
73fb447f-82e8-4c33-88c0-acba6d2a9d84,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/175a3900-c53f-47be-9f89-96b90779090b,2022-08-09T01:28:08.000Z,admin,2,2022-08-09T01:28:08.000Z,admin,2,Trường Tiểu Học Võ Văn Hát,hcm_tieuhoc.xlsx,175a3900-c53f-47be-9f89-96b90779090b,Trường Tiểu Học Võ Văn Hát,339A Đường Đỗ Xuân Hợp,"{""type"":""Point"",""coordinates"":[106.771587,10.822035]}",,Thành Phố Thủ Đức,Phường Phước Long B,106.771587,10.822035
5601e7ea-1e65-4a9b-99be-10f38cec7cea,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/152601cb-3465-4208-9316-76983a028f48,2022-08-09T01:28:09.000Z,admin,2,2022-08-09T01:28:09.000Z,admin,2,Trường Tiểu Học Trung Nhất,hcm_tieuhoc.xlsx,152601cb-3465-4208-9316-76983a028f48,Trường Tiểu Học Trung Nhất,243/3 Đường Phan Đình Phùng,"{""type"":""Point"",""coordinates"":[106.680949,10.796345]}",38443924,Quận Phú Nhuận,Phường 15,106.680949,10.796345
03e02fb4-9fb1-4f91-b34f-7f8e104d3a15,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/3626fd6b-f213-4c11-96a3-40b7ac29cc6e,2022-08-09T01:28:09.000Z,admin,2,2022-08-09T01:28:09.000Z,admin,2,Trường Tiểu Học Trần Văn Mười,hcm_tieuhoc.xlsx,3626fd6b-f213-4c11-96a3-40b7ac29cc6e,Trường Tiểu Học Trần Văn Mười,Đường Xuân Thới 24,"{""type"":""Point"",""coordinates"":[106.590177,10.864892]}",,Huyện Hóc Môn,Xã Xuân Thới Đông,106.590177,10.864892
9b7e5f4e-c070-4cbd-8f5c-aa0737c41495,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/c917422e-c23f-40c5-928e-b4ccb9da7507,2022-08-09T01:28:12.000Z,admin,2,2022-08-09T01:28:12.000Z,admin,2,Trường Tiểu Học Võ Văn Tần,hcm_tieuhoc.xlsx,c917422e-c23f-40c5-928e-b4ccb9da7507,Trường Tiểu Học Võ Văn Tần,97 Đường Phạm Đình Hổ,"{""type"":""Point"",""coordinates"":[106.649573,10.751894]}",39606622,Quận 6,Phường 6,106.649573,10.751894
862cc22b-e3d1-4cb4-993d-eb22cfdeb189,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/b4a06ce7-45ac-460a-8c78-3904f2732641,2022-08-09T01:28:12.000Z,admin,2,2022-08-09T01:28:12.000Z,admin,2,Trường Tiểu Học Võ Văn Thặng,hcm_tieuhoc.xlsx,b4a06ce7-45ac-460a-8c78-3904f2732641,Trường Tiểu Học Võ Văn Thặng,170 Đường Bùi Công Trừng,"{""type"":""Point"",""coordinates"":[106.674492,10.911326]}",37121072,Huyện Hóc Môn,Xã Nhị Bình,106.674492,10.911326
c38adfaa-7d9f-4a16-b350-0ab537f7532c,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/ffe99582-b978-4fe1-8164-204185e95997,2022-08-09T01:28:12.000Z,admin,2,2022-08-09T01:28:12.000Z,admin,2,Trường Tiểu Học Võ Văn Vân,hcm_tieuhoc.xlsx,ffe99582-b978-4fe1-8164-204185e95997,Trường Tiểu Học Võ Văn Vân,,"{""type"":""Point"",""coordinates"":[106.560319,10.7676]}",,Huyện Bình Chánh,Xã Phạm Văn Hai,106.560319,10.7676
01fb1bc5-5e54-47c3-9e13-91aee8c2483b,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/18559b03-0549-494d-b707-1868c99cb8dd,2022-08-09T01:28:14.000Z,admin,2,2022-08-09T01:28:14.000Z,admin,2,Trường Tiểu Học Xuân Thới Thượng,hcm_tieuhoc.xlsx,18559b03-0549-494d-b707-1868c99cb8dd,Trường Tiểu Học Xuân Thới Thượng,Đường Nguyễn Thị Thử,"{""type"":""Point"",""coordinates"":[106.579301,10.857809]}",,Huyện Hóc Môn,Xã Xuân Thới Thượng,106.579301,10.857809
603f08a0-8171-448c-b678-1d62521c5e61,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/dd7a64e6-f40b-474c-9567-14612a50ee82,2022-08-09T01:28:14.000Z,admin,2,2022-08-09T01:28:14.000Z,admin,2,Trường Tiểu Học Trưng Trắc - Cổng Số 1,hcm_tieuhoc.xlsx,dd7a64e6-f40b-474c-9567-14612a50ee82,Trường Tiểu Học Trưng Trắc - Cổng Số 1,160 Đường Nguyễn Thị Nhỏ,"{""type"":""Point"",""coordinates"":[106.653145,10.774307]}",38656250,Quận 11,Phường 15,106.653145,10.774307
3d4fe28b-f4d0-4707-bd23-76c52c97c5c0,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/bdf5e6ca-bdc3-4b1d-9adb-ccb4a5ec1564,2022-08-09T01:28:15.000Z,admin,2,2022-08-09T01:28:15.000Z,admin,2,Trường Tiểu Học Trương Định,hcm_tieuhoc.xlsx,bdf5e6ca-bdc3-4b1d-9adb-ccb4a5ec1564,Trường Tiểu Học Trương Định,302 Đường Sư Vạn Hạnh,"{""type"":""Point"",""coordinates"":[106.672427,10.764138]}",,Quận 10,Phường 2,106.672427,10.764138
3f7565e6-a889-4549-90a2-d91ea2634d29,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/1d1b562a-6f29-4d79-a5a7-4883401a95ae,2022-08-09T01:28:15.000Z,admin,2,2022-08-09T01:28:15.000Z,admin,2,Trường Tiểu Học Trương Định,hcm_tieuhoc.xlsx,1d1b562a-6f29-4d79-a5a7-4883401a95ae,Trường Tiểu Học Trương Định,63/25 Đường Tân Thới Nhất 21,"{""type"":""Point"",""coordinates"":[106.623522,10.822727]}",,Quận 12,Phường Tân Thới Nhất,106.623522,10.822727
a94d1a94-b5aa-4ff4-a488-0da281e668b0,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/23267976-a66d-49a7-9ac6-b803349591f8,2022-08-09T01:28:18.000Z,admin,2,2022-08-09T01:28:18.000Z,admin,2,Trường Tiểu Học Trương Văn Ngài,hcm_tieuhoc.xlsx,23267976-a66d-49a7-9ac6-b803349591f8,Trường Tiểu Học Trương Văn Ngài,107 Ấp Tân Thới 2 Đường Liên Xã Thị Trấn Tân Hiệp,"{""type"":""Point"",""coordinates"":[106.595375,10.893938]}",38914180,Huyện Hóc Môn,Xã Tân Hiệp,106.595375,10.893938
7168c2e6-e814-43f1-8b1f-6658a5ca2ab3,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/a65daff5-61b7-42e9-8cad-33b0c253aca8,2022-08-08T10:10:36.000Z,admin,2,2022-08-08T10:10:36.000Z,admin,2,Trường Mầm Non - Tiểu Học - Trung Học Cơ Sở - Trung Học Phổ Thông Tuệ Đức,hcm_tieuhoc.xlsx,a65daff5-61b7-42e9-8cad-33b0c253aca8,Trường Mầm Non - Tiểu Học - Trung Học Cơ Sở - Trung Học Phổ Thông Tuệ Đức,8 Đường Tân Sơn Nhất 17,"{""type"":""Point"",""coordinates"":[106.62507,10.824888]}",,Quận 12,Phường Tân Thới Nhất,106.62507,10.824888
aa98731a-116c-4431-9731-fe24a27b0b05,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/4d4f92af-1001-43fa-94e9-8fc3124485c5,2022-08-08T10:10:39.000Z,admin,2,2022-08-08T10:10:39.000Z,admin,2,Trường Tiểu Học - Trung Học Cơ Sở - Trung Học Phổ Thông Ngôi Sao Nhỏ,hcm_tieuhoc.xlsx,4d4f92af-1001-43fa-94e9-8fc3124485c5,Trường Tiểu Học - Trung Học Cơ Sở - Trung Học Phổ Thông Ngôi Sao Nhỏ,10 Đường Số 22,"{""type"":""Point"",""coordinates"":[106.61333,10.749358]}",66704834,Quận Bình Tân,Phường Bình Trị Đông B,106.61333,10.749358
21ce5a91-80b6-405b-a7e8-b6162f91ebfc,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/f81afecb-e08d-498b-a724-60a0d01b1d8c,2022-08-08T10:10:39.000Z,admin,2,2022-08-08T10:10:39.000Z,admin,2,Trường Tiểu Học - Trung Học Cơ Sở - Trung Học Phổ Thông Vạn Hạnh,hcm_tieuhoc.xlsx,f81afecb-e08d-498b-a724-60a0d01b1d8c,Trường Tiểu Học - Trung Học Cơ Sở - Trung Học Phổ Thông Vạn Hạnh,781E Đường Lê Hồng Phong,"{""type"":""Point"",""coordinates"":[106.670786,10.771845]}",,Quận 10,Phường 12,106.670786,10.771845
edfb67b8-2535-4317-8090-61faa7987009,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/3cffc844-a782-4a07-9c42-deb731525ed5,2022-08-08T10:10:41.000Z,admin,2,2022-08-08T10:10:41.000Z,admin,2,Trường Tiểu Học - Trung Học Cơ Sở Và Trung Học Phổ Thông Ngô Thời Nhiệm,hcm_tieuhoc.xlsx,3cffc844-a782-4a07-9c42-deb731525ed5,Trường Tiểu Học - Trung Học Cơ Sở Và Trung Học Phổ Thông Ngô Thời Nhiệm,65D Đường Hồ Bá Phấn,"{""type"":""Point"",""coordinates"":[106.764029,10.82399]}",,Thành Phố Thủ Đức,Phường Phước Long A,106.764029,10.82399
156443de-e230-4157-9402-8647dc307348,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/2ddf2162-0a35-401e-9795-1de651e989b1,2022-08-08T10:10:42.000Z,admin,2,2022-08-08T10:10:42.000Z,admin,2,Trường Tiểu Học - Trường Trung Học Cơ Sở - Trường Trung Học Phổ Thông Ngô Thời Nhiệm,hcm_tieuhoc.xlsx,2ddf2162-0a35-401e-9795-1de651e989b1,Trường Tiểu Học - Trường Trung Học Cơ Sở - Trường Trung Học Phổ Thông Ngô Thời Nhiệm,2A Đường Phan Văn Trị,"{""type"":""Point"",""coordinates"":[106.67371,10.832324]}",62722525,Quận Gò Vấp,Phường 10,106.67371,10.832324
d8c8d8db-7a66-477e-85ca-8943e5b1c03e,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/373274b2-e5c7-4245-9594-11c6b82ebbb9,2022-08-08T10:10:42.000Z,admin,2,2022-08-08T10:10:42.000Z,admin,2,Trường Tiểu Học - Trung Học Cơ Sở Và Trung Học Phổ Thông Tây Úc,hcm_tieuhoc.xlsx,373274b2-e5c7-4245-9594-11c6b82ebbb9,Trường Tiểu Học - Trung Học Cơ Sở Và Trung Học Phổ Thông Tây Úc,157 Đường Lý Chính Thắng,"{""type"":""Point"",""coordinates"":[106.684415,10.784064]}",0963999701-62905076-62905077,Quận 3,Phường Võ Thị Sáu,106.684415,10.784064
96aae41a-076f-43fa-a956-8e5ad3415d26,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/8674bb4b-b159-4434-a840-4cf23e2589ed,2022-08-08T10:10:44.000Z,admin,2,2022-08-08T10:10:44.000Z,admin,2,Trường Tiểu Học An Lạc 2 - Cổng Số 1,hcm_tieuhoc.xlsx,8674bb4b-b159-4434-a840-4cf23e2589ed,Trường Tiểu Học An Lạc 2 - Cổng Số 1,Đường Phùng Tá Chu,"{""type"":""Point"",""coordinates"":[106.620805,10.754023]}",38750864,Quận Bình Tân,Phường An Lạc A,106.620805,10.754023
45b845b1-8477-4ba7-a0bd-d9e1817ea082,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/89c405de-5590-4e25-a9c1-666e0a0b1724,2022-08-08T10:10:45.000Z,admin,2,2022-08-08T10:10:45.000Z,admin,2,Trường Tiểu Học An Lạc,hcm_tieuhoc.xlsx,89c405de-5590-4e25-a9c1-666e0a0b1724,Trường Tiểu Học An Lạc,Đường Hồ Học lãm,"{""type"":""Point"",""coordinates"":[106.60715,10.728558]}",,Quận Bình Tân,Phường An Lạc A,106.60715,10.728558
35813525-c6f2-4768-9385-7b7afbbe487f,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/55e13b81-a1ca-4ff0-b2c3-eb42e73b1a36,2022-08-08T10:10:47.000Z,admin,2,2022-08-08T10:10:47.000Z,admin,2,Trường Tiểu Học An Nghĩa,hcm_tieuhoc.xlsx,55e13b81-a1ca-4ff0-b2c3-eb42e73b1a36,Trường Tiểu Học An Nghĩa,Đường Tam Thôn Hiệp,"{""type"":""Point"",""coordinates"":[106.829268,10.588767]}",,Huyện Cần Giờ,Xã An Thới Đông,106.829268,10.588767
876959f9-4bb5-423f-9ae0-172d34134648,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/9eb6c240-37aa-479a-8d81-2564163579aa,2022-08-08T10:10:47.000Z,admin,2,2022-08-08T10:10:47.000Z,admin,2,Trường Tiểu Học An Phong,hcm_tieuhoc.xlsx,9eb6c240-37aa-479a-8d81-2564163579aa,Trường Tiểu Học An Phong,Đường 3154 - Phạm Thế Hiển,"{""type"":""Point"",""coordinates"":[106.620903,10.703484]}",,Quận 8,Phường 7,106.620903,10.703484
93cf4829-1dd5-449e-be4a-729159af363b,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/e5b99eaa-7f53-4501-b2af-e3036ab794e2,2022-08-08T10:10:49.000Z,admin,2,2022-08-08T10:10:49.000Z,admin,2,Trường Tiểu Học An Phước,hcm_tieuhoc.xlsx,e5b99eaa-7f53-4501-b2af-e3036ab794e2,Trường Tiểu Học An Phước,Ấp Phước Hưng Đường Số 673,"{""type"":""Point"",""coordinates"":[106.420627,11.007455]}",38929350,Huyện Củ Chi,Xã Phước Thạnh,106.420627,11.007455
508bf397-2306-472b-9743-509e1bfa4109,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/cadfa9d9-7128-493a-ba79-3fd9e712e6af,2022-08-08T10:10:54.000Z,admin,2,2022-08-08T10:10:54.000Z,admin,2,Trường Tiểu Học Ấp Đình,hcm_tieuhoc.xlsx,cadfa9d9-7128-493a-ba79-3fd9e712e6af,Trường Tiểu Học Ấp Đình,170 Đường Lê Thị Hà,"{""type"":""Point"",""coordinates"":[106.598498,10.874696]}",38914514,Huyện Hóc Môn,Xã Tân Xuân,106.598498,10.874696
aaa57391-a472-4c89-ae94-59e2a26bb131,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/683a1890-bd87-4182-9016-05ae1edbea49,2022-08-08T10:10:55.000Z,admin,2,2022-08-08T10:10:55.000Z,admin,2,Trường Tiểu Học An Thới Đông,hcm_tieuhoc.xlsx,683a1890-bd87-4182-9016-05ae1edbea49,Trường Tiểu Học An Thới Đông,Đường Rạch Lá,"{""type"":""Point"",""coordinates"":[106.79587751627,10.6031765088653]}",-1472479609,Huyện Cần Giờ,Xã An Thới Đông,106.79587751627,10.6031765088653
01371119-87e2-4fb5-ae14-ef3cdc8bb51d,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/ed5104c2-a6ac-4497-a5b0-8d6fdf5e91a5,2022-08-08T10:10:56.000Z,admin,2,2022-08-08T10:10:56.000Z,admin,2,Trường Tiểu Học Âu Cơ,hcm_tieuhoc.xlsx,ed5104c2-a6ac-4497-a5b0-8d6fdf5e91a5,Trường Tiểu Học Âu Cơ,160B Đường Trần Quý,"{""type"":""Point"",""coordinates"":[106.654416,10.759247]}",39550075,Quận 11,Phường 6,106.654416,10.759247
1016b1bd-9da9-4032-8cb4-0472496d2630,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/16cc3482-79f3-4b71-b2e8-e01f071bd968,2022-08-08T10:10:56.000Z,admin,2,2022-08-08T10:10:56.000Z,admin,2,Trường Tiểu Học Bạch Đằng,hcm_tieuhoc.xlsx,16cc3482-79f3-4b71-b2e8-e01f071bd968,Trường Tiểu Học Bạch Đằng,7 Đường Hưng Hóa,"{""type"":""Point"",""coordinates"":[106.661383,10.785322]}",,Quận Tân Bình,Phường 6,106.661383,10.785322
562f3ec6-fa4e-4a00-8949-3e7af0e79b74,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/2c3a0c94-82d5-44da-9d2d-b836e1126389,2022-08-08T10:10:57.000Z,admin,2,2022-08-08T10:10:57.000Z,admin,2,Trường Tiểu Học Bến Cảng,hcm_tieuhoc.xlsx,2c3a0c94-82d5-44da-9d2d-b836e1126389,Trường Tiểu Học Bến Cảng,298B Đường Nguyễn Tất Thành,"{""type"":""Point"",""coordinates"":[106.710097,10.761383]}",,Quận 4,Phường 13,106.710097,10.761383
483b17fb-a717-4e5d-a402-8fe7762c58e2,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/9d831424-da79-4072-bff1-1c1db7fbdbae,2022-08-08T10:10:58.000Z,admin,2,2022-08-08T10:10:58.000Z,admin,2,Trường Tiểu Học Âu Cơ - Cổng Số 2,hcm_tieuhoc.xlsx,9d831424-da79-4072-bff1-1c1db7fbdbae,Trường Tiểu Học Âu Cơ - Cổng Số 2,Hẻm Số 9 Đường Trần Văn Cẩn,"{""type"":""Point"",""coordinates"":[106.631428,10.761822]}",,Quận Tân Phú,Phường Tân Thới Hòa,106.631428,10.761822
f651e7c7-835d-4c1f-842d-eae1c8d3d660,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/7e54d8b4-c8f3-4c8f-acc2-e004f048a458,2022-08-08T10:10:59.000Z,admin,2,2022-08-08T10:10:59.000Z,admin,2,Trường Tiểu Học Bàu Sen,hcm_tieuhoc.xlsx,7e54d8b4-c8f3-4c8f-acc2-e004f048a458,Trường Tiểu Học Bàu Sen,106 Đường Nguyễn Trãi,"{""type"":""Point"",""coordinates"":[106.679269,10.757713]}",39235404,Quận 5,Phường 3,106.679269,10.757713
35a9dcef-28f3-4eea-97dc-8af7fb31b82e,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/1c0136e8-70cd-43df-b411-ca5db8c8f56d,2022-08-08T10:10:59.000Z,admin,2,2022-08-08T10:10:59.000Z,admin,2,Trường Tiểu Học Bình Giã,hcm_tieuhoc.xlsx,1c0136e8-70cd-43df-b411-ca5db8c8f56d,Trường Tiểu Học Bình Giã,154/25 (Số Cũ 154/321) Đường Phạm Văn Hai,"{""type"":""Point"",""coordinates"":[106.661759,10.793153]}",38420575,Quận Tân Bình,Phường 3,106.661759,10.793153
13d1ba9b-b1b1-46c9-84ed-9c68bcdc090e,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/bf70c01f-8d36-4e58-ad55-192e78e29934,2022-08-08T10:11:00.000Z,admin,2,2022-08-08T10:11:00.000Z,admin,2,Trường Tiểu Học Bạch Đằng,hcm_tieuhoc.xlsx,bf70c01f-8d36-4e58-ad55-192e78e29934,Trường Tiểu Học Bạch Đằng,57 Đường Lê Quốc Hưng,"{""type"":""Point"",""coordinates"":[106.703216,10.765181]}",,Quận 4,Phường 13,106.703216,10.765181
8ed8c9be-c9c2-4c77-ab5d-9166c8c3a073,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/092bc8a5-ac1b-4250-9471-786ed23f081b,2022-08-08T10:11:00.000Z,admin,2,2022-08-08T10:11:00.000Z,admin,2,Trường Tiểu Học Âu Dương Lân,hcm_tieuhoc.xlsx,092bc8a5-ac1b-4250-9471-786ed23f081b,Trường Tiểu Học Âu Dương Lân,79 Đường Âu Dương Lân,"{""type"":""Point"",""coordinates"":[106.682665758945,10.7466759329937]}",,Quận 8,Phường 3,106.682665758945,10.7466759329937
a859815a-6804-43fb-a07e-9258d476b57b,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/4a0102fc-4062-45cb-b9fd-9c033da6b1a8,2022-08-08T10:11:01.000Z,admin,2,2022-08-08T10:11:01.000Z,admin,2,Trường Tiểu Học Bình Chánh,hcm_tieuhoc.xlsx,4a0102fc-4062-45cb-b9fd-9c033da6b1a8,Trường Tiểu Học Bình Chánh,Đường Trịnh Như Khuê,"{""type"":""Point"",""coordinates"":[106.56696,10.661871]}",,Huyện Bình Chánh,Xã Bình Chánh,106.56696,10.661871
a00f5bb5-5ef9-4491-b922-00a1104fcb63,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/ef50eca4-f27e-44ff-a3e2-d36ef57fc65e,2022-08-08T10:11:01.000Z,admin,2,2022-08-08T10:11:01.000Z,admin,2,Trường Tiểu Học Bành Văn Trân,hcm_tieuhoc.xlsx,ef50eca4-f27e-44ff-a3e2-d36ef57fc65e,Trường Tiểu Học Bành Văn Trân,11 Đường Chữ Đồng Tử,"{""type"":""Point"",""coordinates"":[106.657407,10.78758]}",39700663,Quận Tân Bình,Phường 7,106.657407,10.78758
c4223bc7-1ac5-41a1-ab97-635a96bc96c5,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/2d18a897-6f6a-46fb-a6bf-72f478b4b613,2022-08-08T10:11:01.000Z,admin,2,2022-08-08T10:11:01.000Z,admin,2,Trường Tiểu Học Bạch Đằng,hcm_tieuhoc.xlsx,2d18a897-6f6a-46fb-a6bf-72f478b4b613,Trường Tiểu Học Bạch Đằng,109/29 Đường Lê Quốc Hưng,"{""type"":""Point"",""coordinates"":[106.704266,10.765255]}",39400419,Quận 4,Phường 13,106.704266,10.765255
c832689e-85a0-4d2f-ad83-da0a039304d1,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/77a076e5-45b6-49e8-9c13-9ef561f3eb95,2022-08-08T10:11:02.000Z,admin,2,2022-08-08T10:11:02.000Z,admin,2,Trường Tiểu Học Bế Văn Đàn,hcm_tieuhoc.xlsx,77a076e5-45b6-49e8-9c13-9ef561f3eb95,Trường Tiểu Học Bế Văn Đàn,9/1B Đường Hoàng Hoa Thám,"{""type"":""Point"",""coordinates"":[106.691379,10.804427]}",,Quận Bình Thạnh,Phường 6,106.691379,10.804427
75f37b3a-ff1c-4077-9e44-afd6d68fe989,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/6eb68243-197b-4d12-9ae9-b6292a92b178,2022-08-08T10:11:02.000Z,admin,2,2022-08-08T10:11:02.000Z,admin,2,Trường Tiểu Học Bình Hòa - Cổng Số 3,hcm_tieuhoc.xlsx,6eb68243-197b-4d12-9ae9-b6292a92b178,Trường Tiểu Học Bình Hòa - Cổng Số 3,Đường Chu Văn An,"{""type"":""Point"",""coordinates"":[106.696791,10.811465]}",,Quận Bình Thạnh,Phường 12,106.696791,10.811465
329b306f-8c34-4b51-b6af-d688207f8797,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/72fdabef-18d1-43f3-924d-fca8260516d8,2022-08-08T10:11:05.000Z,admin,2,2022-08-08T10:11:05.000Z,admin,2,Trường Tiểu Học Bình Lợi,hcm_tieuhoc.xlsx,72fdabef-18d1-43f3-924d-fca8260516d8,Trường Tiểu Học Bình Lợi,B3/314 Đường Trương Văn Đa,"{""type"":""Point"",""coordinates"":[106.482373,10.750955]}",62752700,Huyện Bình Chánh,Xã Bình Lợi,106.482373,10.750955
