Id,Layer,Path,CreatedDate,CreatedUser,CreatedUserId,ModifiedDate,ModifiedUser,ModifiedUserId,Title,Description,dienthoai,diachi,thanhphoquanhuyen,phuongxa,vitritrenbando,donvi
86892ed1-8a78-4c5a-9bcd-5236077a4043,ICTHCM_HCM_TRUNGTAMTHUONGMAI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_trungtamthuongmai/b92fe56b-744a-42c1-a789-6b0032f1fe21,2023-03-27T08:16:10.000Z,admin,2,2023-03-27T08:16:10.000Z,admin,2,Saigon Centre (Cổng Pasteur),tttm_vdms_covid19.xlsx,,"Đường Pasteur, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh",Quận 1,,"{""type"":""Point"",""coordinates"":[106.701495,10.773113]}",Saigon Centre (Cổng Pasteur)
b8c8e52a-3cf0-4dda-a3cb-5845aee907bc,ICTHCM_HCM_TRUNGTAMTHUONGMAI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_trungtamthuongmai/cd3df79f-0fc1-40fd-b386-80493dd10546,2023-03-27T08:16:17.000Z,admin,2,2023-03-27T08:16:17.000Z,admin,2,Trung Tâm Thương Mại Vincom Thủ Đức,tttm_vdms_covid19.xlsx,,"216 Đường Võ Văn Ngân, Phường Bình Thọ, Quận Thủ Đức, Thành Phố Hồ Chí Minh",Quận Thủ Đức,,"{""type"":""Point"",""coordinates"":[106.765517,10.850562]}",Trung Tâm Thương Mại Vincom Thủ Đức
b04696e9-88c0-4039-919e-2645f3d04534,ICTHCM_HCM_TRUNGTAMTHUONGMAI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_trungtamthuongmai/0b8e2399-0194-4c5a-9b97-06e524cea1ff,2023-03-27T08:16:17.000Z,admin,2,2023-03-27T08:16:17.000Z,admin,2,Trung Tâm Thương Mại Parkson,tttm_vdms_covid19.xlsx,,"Trung Tâm Thương Mại Parkson, 126 Đường Hồng Bàng, Phường 12, Quận 5, Thành Phố Hồ Chí Minh",Quận 5,,"{""type"":""Point"",""coordinates"":[106.662674,10.756661]}",Trung Tâm Thương Mại Parkson
0aadb7ce-7a97-4c61-8ff6-95661f406b00,ICTHCM_HCM_TRUNGTAMTHUONGMAI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_trungtamthuongmai/bc9fcf3c-b300-4aae-9385-991f21113d0b,2023-03-27T08:16:18.000Z,admin,2,2023-03-27T08:16:18.000Z,admin,2,Kumho Asiana Plaza,tttm_vdms_covid19.xlsx,,"39 Đường Lê Duẩn, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh",Quận 1,,"{""type"":""Point"",""coordinates"":[106.699949,10.781785]}",Kumho Asiana Plaza
44688b2a-b0b3-40f8-9dad-0786733f2a8f,ICTHCM_HCM_TRUNGTAMTHUONGMAI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_trungtamthuongmai/381babc8-aba8-4007-8c59-ec557c34c54a,2023-03-27T08:16:19.000Z,admin,2,2023-03-27T08:16:19.000Z,admin,2,Golden Residence,tttm_vdms_covid19.xlsx,,"922 Đường Nguyễn Trãi, Phường 14, Quận 5, Thành Phố Hồ Chí Minh",Quận 5,,"{""type"":""Point"",""coordinates"":[106.654694,10.752856]}",Golden Residence
8aebc088-cb9f-4baa-bde6-c7aa178090c4,ICTHCM_HCM_TRUNGTAMTHUONGMAI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_trungtamthuongmai/0c850a46-9538-4346-aa7a-518665814db9,2023-03-27T08:15:39.000Z,admin,2,2023-03-27T08:15:39.000Z,admin,2,Trung Tâm Thương Mại Dược Phẩm Và Trang Thiết Bị Y Tế,tttm_vdms_covid19.xlsx,,"134/1 Cổng Số 1 Đường Tô Hiến Thành, Phường 15, Quận 10, Thành Phố Hồ Chí Minh",Quận 10,,"{""type"":""Point"",""coordinates"":[106.666034,10.781106]}",Trung Tâm Thương Mại Dược Phẩm Và Trang Thiết Bị Y Tế
aba0e58e-170e-45a7-8444-5d091845ad53,ICTHCM_HCM_TRUNGTAMTHUONGMAI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_trungtamthuongmai/3599c140-aaa4-436f-b5e3-bc64fa619846,2023-03-27T08:15:40.000Z,admin,2,2023-03-27T08:15:40.000Z,admin,2,Takashimaya,tttm_vdms_covid19.xlsx,,"92-94 Đường Nam Kỳ Khởi Nghĩa, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh",Quận 1,,"{""type"":""Point"",""coordinates"":[106.700265,10.773142]}",Takashimaya
3bf61269-5cab-42ac-a920-74b4a3ea4ca8,ICTHCM_HCM_TRUNGTAMTHUONGMAI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_trungtamthuongmai/87ff0938-ee8e-4745-9c90-a44cbac4cb03,2023-03-27T08:15:40.000Z,admin,2,2023-03-27T08:15:40.000Z,admin,2,Hùng Vương Plaza - Parkson Hùng Vuong,tttm_vdms_covid19.xlsx,,"126 Đường Hồng Bàng, Phường 12, Quận 5, Thành Phố Hồ Chí Minh",Quận 5,,"{""type"":""Point"",""coordinates"":[106.66276,10.75553]}",Hùng Vương Plaza - Parkson Hùng Vuong
032b62fa-31f6-4c0e-ae10-6d6b8feaf0bb,ICTHCM_HCM_TRUNGTAMTHUONGMAI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_trungtamthuongmai/cb3fd436-07fd-4eeb-866a-6af23ea8a9e0,2023-03-27T08:15:47.000Z,admin,2,2023-03-27T08:15:47.000Z,admin,2,Trung Tâm Thương Mại Sài Gòn - Saigon Trade Center,tttm_vdms_covid19.xlsx,,"37 Đường Tôn Đức Thắng, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh",Quận 1,,"{""type"":""Point"",""coordinates"":[106.70366,10.784512]}",Trung Tâm Thương Mại Sài Gòn - Saigon Trade Center
a25732ac-be42-4e54-8f84-7ac4b48002fc,ICTHCM_HCM_TRUNGTAMTHUONGMAI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_trungtamthuongmai/b3da2169-2caf-4d94-8e75-8000a7b25be4,2023-03-27T08:15:48.000Z,admin,2,2023-03-27T08:15:48.000Z,admin,2,Diamond Plaza (Cổng Nguyễn Văn Chiêm),tttm_vdms_covid19.xlsx,,"Đường Nguyễn Văn Chiêm, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh",Quận 1,,"{""type"":""Point"",""coordinates"":[106.698041,10.781099]}",Diamond Plaza (Cổng Nguyễn Văn Chiêm)
97f92e81-93f4-4600-b46f-5c2780d3ea3d,ICTHCM_HCM_TRUNGTAMTHUONGMAI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_trungtamthuongmai/b6e2af23-9638-442f-9567-bad4b78ded6f,2023-03-27T08:16:00.000Z,admin,2,2023-03-27T08:16:00.000Z,admin,2,Garden Plaza 2,tttm_vdms_covid19.xlsx,,"Đường P, Phường Tân Phong, Quận 7, Thành Phố Hồ Chí Minh",Quận 7,,"{""type"":""Point"",""coordinates"":[106.714303,10.723303]}",Garden Plaza 2
b86db86d-2a5b-4212-bcae-ae648148a7f3,ICTHCM_HCM_TRUNGTAMTHUONGMAI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_trungtamthuongmai/05da2a16-ba99-414b-95f9-039658782d79,2023-03-27T08:16:04.000Z,admin,2,2023-03-27T08:16:04.000Z,admin,2,Thai Binh Plaza,tttm_vdms_covid19.xlsx,,"Đường Đồng Văn Cống, Phường Thạnh Mỹ Lợi, Quận 2, Thành Phố Hồ Chí Minh",Quận 2,,"{""type"":""Point"",""coordinates"":[106.762738,10.772945]}",Thai Binh Plaza
ce4d96f8-8236-439a-b9c6-197633f8d5d6,ICTHCM_HCM_TRUNGTAMTHUONGMAI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_trungtamthuongmai/4d1b96d5-d41a-45d2-8b19-916257363c31,2023-03-27T08:16:04.000Z,admin,2,2023-03-27T08:16:04.000Z,admin,2,Trung Tâm Thương Mại Dịch Vụ Đại Quang Minh,tttm_vdms_covid19.xlsx,,"31-33-35 Đường Châu Văn Liêm, Phường 14, Quận 5, Thành Phố Hồ Chí Minh",Quận 5,,"{""type"":""Point"",""coordinates"":[106.658893,10.75172]}",Trung Tâm Thương Mại Dịch Vụ Đại Quang Minh
8bfe5de0-2934-4e96-8368-ba49a88d49df,ICTHCM_HCM_TRUNGTAMTHUONGMAI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_trungtamthuongmai/82359479-3aee-4b9a-a564-160d667b635b,2023-03-27T08:16:05.000Z,admin,2,2023-03-27T08:16:05.000Z,admin,2,Hùng Vương Plaza,tttm_vdms_covid19.xlsx,,"Đường Nguyễn Kim, Phường 12, Quận 5, Thành Phố Hồ Chí Minh",Quận 5,,"{""type"":""Point"",""coordinates"":[106.663141,10.75663]}",Hùng Vương Plaza
1393062a-b4c4-4d38-bad9-6bd36183a669,ICTHCM_HCM_TRUNGTAMTHUONGMAI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_trungtamthuongmai/eaba7fe6-b15d-4dde-9da0-7d07e30f3e2c,2023-03-27T08:16:07.000Z,admin,2,2023-03-27T08:16:07.000Z,admin,2,Trung Tâm Thương Mại Bình Đăng,tttm_vdms_covid19.xlsx,,"Đường Số 7, Phường 6, Quận 8, Thành Phố Hồ Chí Minh",Quận 8,,"{""type"":""Point"",""coordinates"":[106.655759,10.733625]}",Trung Tâm Thương Mại Bình Đăng
8c78c79c-57d8-4777-b2b2-65f468b516e4,ICTHCM_HCM_TRUNGTAMTHUONGMAI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_trungtamthuongmai/2b9f956a-dfbc-4e51-b018-f9e4a450643c,2023-03-27T08:16:08.000Z,admin,2,2023-03-27T08:16:08.000Z,admin,2,Hoàng Tháp Plaza,tttm_vdms_covid19.xlsx,,"Đường Số 9A, Xã Bình Hưng, Huyện Bình Chánh, Thành Phố Hồ Chí Minh",Huyện Bình Chánh,,"{""type"":""Point"",""coordinates"":[106.68932,10.731642]}",Hoàng Tháp Plaza
be2d927e-089a-4dc4-a4ad-8f6070d41dac,ICTHCM_HCM_TRUNGTAMTHUONGMAI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_trungtamthuongmai/03f23f54-ca0e-4f47-85b0-00ab10a69b45,2023-03-27T08:16:09.000Z,admin,2,2023-03-27T08:16:09.000Z,admin,2,Trung Tâm Thương Mại Sài Gòn - Saigon Trade Center,tttm_vdms_covid19.xlsx,,"37 Đường Tôn Đức Thắng, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh",Quận 1,,"{""type"":""Point"",""coordinates"":[106.703407,10.784357]}",Trung Tâm Thương Mại Sài Gòn - Saigon Trade Center
ac0641e2-be6a-4daf-9308-c9d01a410edf,ICTHCM_HCM_TRUNGTAMTHUONGMAI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_trungtamthuongmai/9b3d94c9-10b9-4014-8bc8-cba115576909,2023-03-27T08:16:10.000Z,admin,2,2023-03-27T08:16:10.000Z,admin,2,Mesa Plaza,tttm_vdms_covid19.xlsx,,"Mesa Plaza, 82 Đường Nguyễn Du, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh",Quận 1,,"{""type"":""Point"",""coordinates"":[106.699765,10.778829]}",Mesa Plaza
38364748-1ce3-403e-bea0-f4bb5376d8b8,ICTHCM_HCM_TRUNGTAMTHUONGMAI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_trungtamthuongmai/61df8d03-f633-4d81-80e4-9b209b08ee31,2023-03-27T08:16:16.000Z,admin,2,2023-03-27T08:16:16.000Z,admin,2,VINCOM,tttm_vdms_covid19.xlsx,,"3C Đường Ba Tháng Hai, Phường 11, Quận 10, Thành Phố Hồ Chí Minh",Quận 10,,"{""type"":""Point"",""coordinates"":[106.68019,10.775652]}",VINCOM
925cdfd4-9ab7-48f5-92c1-d979b66c4671,ICTHCM_HCM_TRUNGTAMTHUONGMAI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_trungtamthuongmai/ec3a6dbf-7372-471a-b437-8f84ecbdddb7,2023-03-27T08:16:16.000Z,admin,2,2023-03-27T08:16:16.000Z,admin,2,Garden Plaza 2,tttm_vdms_covid19.xlsx,,"Đường Tôn Dật Tiên, Phường Tân Phong, Quận 7, Thành Phố Hồ Chí Minh",Quận 7,,"{""type"":""Point"",""coordinates"":[106.715128,10.723474]}",Garden Plaza 2
674362e5-9408-440f-907b-7b3abf5ae763,ICTHCM_HCM_TRUNGTAMTHUONGMAI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_trungtamthuongmai/de879d87-2963-4c39-9432-d7a460fa08f5,2023-03-27T08:16:17.000Z,admin,2,2023-03-27T08:16:17.000Z,admin,2,Trung Tâm Mua Sắm Sài Gòn Nguyễn Kim,tttm_vdms_covid19.xlsx,,"Đường Nguyễn Oanh, Phường 10, Quận Gò Vấp, Thành Phố Hồ Chí Minh",Quận Gò Vấp,,"{""type"":""Point"",""coordinates"":[106.678146,10.829807]}",Trung Tâm Mua Sắm Sài Gòn Nguyễn Kim
9b6fe99a-9a80-406e-8e97-b4a21c6c841c,ICTHCM_HCM_TRUNGTAMTHUONGMAI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_trungtamthuongmai/2e368657-839c-45b6-9f62-97eb7c797d52,2023-03-27T08:16:18.000Z,admin,2,2023-03-27T08:16:18.000Z,admin,2,Damsen Plaza,tttm_vdms_covid19.xlsx,,"3 Đường Hòa Bình, Phường 3, Quận 11, Thành Phố Hồ Chí Minh",Quận 11,,"{""type"":""Point"",""coordinates"":[106.636697,10.769279]}",Damsen Plaza
