Id,Layer,Path,CreatedDate,CreatedUser,CreatedUserId,ModifiedDate,ModifiedUser,ModifiedUserId,Title,Description,Name,dienthoai,diachi,thanhphoquanhuyen,phuongxa,vitritrenbando,donvi
4f4fc6b4-ae02-4473-8d9f-6a92d84cad78,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/0c208ad9-74dc-4fbc-af78-0fbb9bfa77e2,2023-03-27T07:59:55.000Z,admin,2,2023-03-27T07:59:55.000Z,admin,2,Family Mart,cuahangtienloi_vdms_covid19.xlsx,0c208ad9-74dc-4fbc-af78-0fbb9bfa77e2,,"90 Đường Bình Quới, Phường 27, Quận Bình Thạnh, Thành Phố Hồ Chí Minh",Quận Bình Thạnh,,"{""type"":""Point"",""coordinates"":[106.719284,10.816096]}",Family Mart
4e568d2d-ceb6-4f09-b307-01251cd45b3d,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/650b9239-c1fc-4f22-88e7-1ca8fc517cc7,2023-03-27T07:59:57.000Z,admin,2,2023-03-27T07:59:57.000Z,admin,2,Cửa Hàng Tiện Lợi VinMart,cuahangtienloi_vdms_covid19.xlsx,650b9239-c1fc-4f22-88e7-1ca8fc517cc7,,"174 Đường Nguyễn Thái Sơn, Phường 4, Quận Gò Vấp, Thành Phố Hồ Chí Minh",Quận Gò Vấp,,"{""type"":""Point"",""coordinates"":[106.682992,10.819577]}",Cửa Hàng Tiện Lợi VinMart
82a2ebf7-1de6-4491-8d8f-2704bf2d1be5,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/24a6d9a9-ad15-4859-8073-b9700976e315,2023-03-27T07:59:59.000Z,admin,2,2023-03-27T07:59:59.000Z,admin,2,VinMart+,cuahangtienloi_vdms_covid19.xlsx,24a6d9a9-ad15-4859-8073-b9700976e315,,"134 Đường Xóm Chiếu, Phường 14, Quận 4, Thành Phố Hồ Chí Minh",Quận 4,,"{""type"":""Point"",""coordinates"":[106.710371,10.757623]}",VinMart+
d2b1a4b9-b794-44bb-92df-f1b82bbe8872,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/96481ddd-e153-4da3-8f7f-d0d4f00c0f31,2023-03-27T08:00:18.000Z,admin,2,2023-03-27T08:00:18.000Z,admin,2,Cửa Hàng VinMart+,cuahangtienloi_vdms_covid19.xlsx,96481ddd-e153-4da3-8f7f-d0d4f00c0f31,,"116 Đường Ngô Quyền, Phường 8, Quận 5, Thành Phố Hồ Chí Minh",Quận 5,,"{""type"":""Point"",""coordinates"":[106.666508,10.754851]}",Cửa Hàng VinMart+
bfcf20aa-95ba-4381-8d1f-69f315b799d5,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/fa4e34cf-d562-46c1-93dd-4c1ef21c8ca1,2023-03-27T08:00:20.000Z,admin,2,2023-03-27T08:00:20.000Z,admin,2,Cửa Hàng VinMart,cuahangtienloi_vdms_covid19.xlsx,fa4e34cf-d562-46c1-93dd-4c1ef21c8ca1,,"6 Đường Kỳ Đồng, Phường 9, Quận 3, Thành Phố Hồ Chí Minh",Quận 3,,"{""type"":""Point"",""coordinates"":[106.682933,10.784434]}",Cửa Hàng VinMart
a74efcd3-4eb7-4368-8626-9e12859a9d79,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/880f02db-08cb-4205-b53e-2502ef73ac72,2023-03-27T08:00:31.000Z,admin,2,2023-03-27T08:00:31.000Z,admin,2,Cửa Hàng Bách Hóa,cuahangtienloi_vdms_covid19.xlsx,880f02db-08cb-4205-b53e-2502ef73ac72,,"322 Đường Bạch Đằng, Phường 14, Quận Bình Thạnh, Thành Phố Hồ Chí Minh",Quận Bình Thạnh,,"{""type"":""Point"",""coordinates"":[106.700223,10.80344]}",Cửa Hàng Bách Hóa
d05cb5e7-491a-4ebf-aaa6-98e7ce24c43b,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/a6ff24ff-57a5-4773-8be4-f0d447b03d3b,2023-03-27T08:00:32.000Z,admin,2,2023-03-27T08:00:32.000Z,admin,2,Siêu Thị Thái Thành,cuahangtienloi_vdms_covid19.xlsx,a6ff24ff-57a5-4773-8be4-f0d447b03d3b,,"51 Đường Lê Thị Hồng Gấm, Phường Nguyễn Thái Bình, Quận 1, Thành Phố Hồ Chí Minh",Quận 1,,"{""type"":""Point"",""coordinates"":[106.697728,10.768976]}",Siêu Thị Thái Thành
16b67d0f-c6fa-46cd-93c8-61f784bc12b8,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/7b2422c8-e8d5-4d0f-8e25-71ca5e261936,2023-03-27T08:00:33.000Z,admin,2,2023-03-27T08:00:33.000Z,admin,2,Cửa Hàng Tiện Lợi,cuahangtienloi_vdms_covid19.xlsx,7b2422c8-e8d5-4d0f-8e25-71ca5e261936,,"64 Đường Nguyễn Cửu Vân, Phường 17, Quận Bình Thạnh, Thành Phố Hồ Chí Minh",Quận Bình Thạnh,,"{""type"":""Point"",""coordinates"":[106.706293,10.796141]}",Cửa Hàng Tiện Lợi
af87075e-fc2b-47e6-9f59-dffc2e3f0c77,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/80158e89-c10c-4ce5-a233-33e70884b171,2023-03-27T08:00:36.000Z,admin,2,2023-03-27T08:00:36.000Z,admin,2,Satra Foods,cuahangtienloi_vdms_covid19.xlsx,80158e89-c10c-4ce5-a233-33e70884b171,,"262 Đường Lê Trọng Tấn, Phường Tây Thạnh, Quận Tân Phú, Thành Phố Hồ Chí Minh",Quận Tân Phú,,"{""type"":""Point"",""coordinates"":[106.623358,10.807252]}",Satra Foods
acb98bca-3ad1-4b11-98a9-f573361fdf22,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/8ae99225-0e4a-451d-99cf-82889f7b5a60,2023-03-27T08:00:39.000Z,admin,2,2023-03-27T08:00:39.000Z,admin,2,Cửa Hàng Family Mart,cuahangtienloi_vdms_covid19.xlsx,8ae99225-0e4a-451d-99cf-82889f7b5a60,,"Đường Mạc Đĩnh Chi, Phường Đa Kao, Quận 1, Thành Phố Hồ Chí Minh",Quận 1,,"{""type"":""Point"",""coordinates"":[106.699122,10.785168]}",Cửa Hàng Family Mart
14a61638-c171-47be-be11-b621a4b5a67f,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/144a938c-b5fb-4b76-a2d1-07fbf8ea6c22,2023-03-27T08:00:42.000Z,admin,2,2023-03-27T08:00:42.000Z,admin,2,Circle K,cuahangtienloi_vdms_covid19.xlsx,144a938c-b5fb-4b76-a2d1-07fbf8ea6c22,,"Đường Bình Phú, Phường 11, Quận 6, Thành Phố Hồ Chí Minh",Quận 6,,"{""type"":""Point"",""coordinates"":[106.630765,10.744731]}",Circle K
8f66fe7a-f902-4916-a50f-c20e9246b154,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/d4b71f2a-1ae4-4b80-9857-5e7479b169f3,2023-03-27T08:00:43.000Z,admin,2,2023-03-27T08:00:43.000Z,admin,2,Cửa Hàng Circle K,cuahangtienloi_vdms_covid19.xlsx,d4b71f2a-1ae4-4b80-9857-5e7479b169f3,,"25 Đường Nguyễn Khắc Nhu, Phường Cô Giang, Quận 1, Thành Phố Hồ Chí Minh",Quận 1,,"{""type"":""Point"",""coordinates"":[106.693631,10.762807]}",Cửa Hàng Circle K
4d7a4619-fb71-4e4c-8a7f-5703c859320c,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/c5b73d6a-5f9b-414b-9587-cb0a9139ce29,2023-03-27T08:00:52.000Z,admin,2,2023-03-27T08:00:52.000Z,admin,2,Vissan Hệ Thống Cửa Hàng Bán Lẻ,cuahangtienloi_vdms_covid19.xlsx,c5b73d6a-5f9b-414b-9587-cb0a9139ce29,,"42 Đường Nguyễn Thái Học   , Phường Cầu Ông Lãnh, Quận 1, Thành Phố Hồ Chí Minh",Quận 1,,"{""type"":""Point"",""coordinates"":[106.697292,10.765178]}",Vissan Hệ Thống Cửa Hàng Bán Lẻ
343d73ae-6454-4f50-8b0e-7b7d96f81843,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/77a8938d-0510-4540-b2f1-d761d335166a,2023-03-27T08:00:54.000Z,admin,2,2023-03-27T08:00:54.000Z,admin,2,Mini Stop,cuahangtienloi_vdms_covid19.xlsx,77a8938d-0510-4540-b2f1-d761d335166a,,"Đường D3, Phường 25, Quận Bình Thạnh, Thành Phố Hồ Chí Minh",Quận Bình Thạnh,,"{""type"":""Point"",""coordinates"":[106.716063,10.804347]}",Mini Stop
b4c9ce7a-6c46-4a20-81b7-d428d083bb64,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/c45526f1-803f-4e2c-9671-54e3801c788a,2023-03-27T08:00:55.000Z,admin,2,2023-03-27T08:00:55.000Z,admin,2,Circle K,cuahangtienloi_vdms_covid19.xlsx,c45526f1-803f-4e2c-9671-54e3801c788a,,"Đường Số 52, Phường 15, Quận 11, Thành Phố Hồ Chí Minh",Quận 11,,"{""type"":""Point"",""coordinates"":[106.654631,10.771739]}",Circle K
df0d5a00-8a69-4f0d-9c57-c0941362cde2,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/d0dadc1f-b523-4d9c-9f31-94537f77219c,2023-03-27T08:00:56.000Z,admin,2,2023-03-27T08:00:56.000Z,admin,2,Vinmart+,cuahangtienloi_vdms_covid19.xlsx,d0dadc1f-b523-4d9c-9f31-94537f77219c,,"190 Đường Lãnh Binh Thăng, Phường 13, Quận 11, Thành Phố Hồ Chí Minh",Quận 11,,"{""type"":""Point"",""coordinates"":[106.653312,10.762594]}",Vinmart+
0d905b35-118b-4a1f-8dd2-3bbeb3fa5fe7,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/0226cb05-aa59-4d65-bf51-858212c51b65,2023-03-27T08:00:57.000Z,admin,2,2023-03-27T08:00:57.000Z,admin,2,VinMart+,cuahangtienloi_vdms_covid19.xlsx,0226cb05-aa59-4d65-bf51-858212c51b65,,"95C Đường Nguyễn Văn Thủ, Phường Đa Kao, Quận 1, Thành Phố Hồ Chí Minh",Quận 1,,"{""type"":""Point"",""coordinates"":[106.69927,10.790146]}",VinMart+
f9d9908f-9a04-40be-a7c9-9ad17de2c2c6,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/f6a39d0c-d553-4d36-9ea3-580a5143e5b3,2023-03-27T08:00:59.000Z,admin,2,2023-03-27T08:00:59.000Z,admin,2,VinMart+,cuahangtienloi_vdms_covid19.xlsx,f6a39d0c-d553-4d36-9ea3-580a5143e5b3,,"48 Đường Nguyễn Xuân Khoát, Phường Tân Sơn Nhì, Quận Tân Phú, Thành Phố Hồ Chí Minh",Quận Tân Phú,,"{""type"":""Point"",""coordinates"":[106.634246,10.794023]}",VinMart+
8ecd3162-946a-4d3c-8df1-f5a46eabb709,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/5a4cbd81-bb96-48a3-94cf-5da7ebd6b23c,2023-03-27T08:01:02.000Z,admin,2,2023-03-27T08:01:02.000Z,admin,2,Family Mart,cuahangtienloi_vdms_covid19.xlsx,5a4cbd81-bb96-48a3-94cf-5da7ebd6b23c,,"54-56 Đường Thái Thị Nhạn, Phường 10, Quận Tân Bình, Thành Phố Hồ Chí Minh",Quận Tân Bình,,"{""type"":""Point"",""coordinates"":[106.645419,10.784639]}",Family Mart
94f9d1c0-692d-42ba-a032-260f641826b3,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/fb681b9e-0f81-42b1-a8f8-a8dbc4d42ec9,2023-03-27T08:01:03.000Z,admin,2,2023-03-27T08:01:03.000Z,admin,2,Vinmart+,cuahangtienloi_vdms_covid19.xlsx,fb681b9e-0f81-42b1-a8f8-a8dbc4d42ec9,,"422-424 Đường Thống Nhất, Phường 16, Quận Gò Vấp, Thành Phố Hồ Chí Minh",Quận Gò Vấp,,"{""type"":""Point"",""coordinates"":[106.664825,10.84483]}",Vinmart+
01d35107-8681-489b-acfe-3bb436f666f3,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/2d582bb0-876f-403e-8beb-174740ca28e3,2023-03-27T08:01:06.000Z,admin,2,2023-03-27T08:01:06.000Z,admin,2,Tổng Công Ty Thương Mại Sài Gòn Trách Nhiệm Hữu Hạn Một Thành Viên Satrafoods - Cửa Hàng Thực Phẩm Tiện Lợi,cuahangtienloi_vdms_covid19.xlsx,2d582bb0-876f-403e-8beb-174740ca28e3,,"393 Đường Quang Trung, Phường 10, Quận Gò Vấp, Thành Phố Hồ Chí Minh",Quận Gò Vấp,,"{""type"":""Point"",""coordinates"":[106.669178,10.830826]}",Tổng Công Ty Thương Mại Sài Gòn Trách Nhiệm Hữu Hạn Một Thành Viên Satrafoods - Cửa Hàng Thực Phẩm Tiện Lợi
6534ca81-c3e6-477b-a6a1-1ee936b3d461,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/cc8d2db2-d7b6-42b5-b656-b62b9a311523,2023-03-27T08:01:30.000Z,admin,2,2023-03-27T08:01:30.000Z,admin,2,Shop & Go,cuahangtienloi_vdms_covid19.xlsx,cc8d2db2-d7b6-42b5-b656-b62b9a311523,,"370 Đường Nguyễn Chí Thanh, Phường 5, Quận 10, Thành Phố Hồ Chí Minh",Quận 10,,"{""type"":""Point"",""coordinates"":[106.665994,10.759362]}",Shop & Go
c4729f40-93e7-4b0a-901c-ad37242471a4,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/e9557ad7-d7a3-491f-b032-5b7e52d42f4d,2023-03-27T08:01:46.000Z,admin,2,2023-03-27T08:01:46.000Z,admin,2,Cửa Hàng Thực Phẩm Tiện Lợi Satrafoods,cuahangtienloi_vdms_covid19.xlsx,e9557ad7-d7a3-491f-b032-5b7e52d42f4d,,"206-208 Đường Trần Quý, Phường 6, Quận 11, Thành Phố Hồ Chí Minh",Quận 11,,"{""type"":""Point"",""coordinates"":[106.652853,10.758486]}",Cửa Hàng Thực Phẩm Tiện Lợi Satrafoods
aac13c04-bc7e-44f2-bd14-ee34db725c24,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/a7588a1a-74e0-4735-bc93-2cb64b1af468,2023-03-27T08:01:52.000Z,admin,2,2023-03-27T08:01:52.000Z,admin,2,Circle K,cuahangtienloi_vdms_covid19.xlsx,a7588a1a-74e0-4735-bc93-2cb64b1af468,,"2 Đường Lê Trung Nghĩa, Phường 12, Quận Tân Bình, Thành Phố Hồ Chí Minh",Quận Tân Bình,,"{""type"":""Point"",""coordinates"":[106.65249,10.800535]}",Circle K
b7222db0-af0c-4251-87e8-8cefc570386b,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/b1fc58ec-268d-4f9a-ac92-c04ea264bdd3,2023-03-27T08:01:53.000Z,admin,2,2023-03-27T08:01:53.000Z,admin,2,Cửa Hàng Family Mart,cuahangtienloi_vdms_covid19.xlsx,b1fc58ec-268d-4f9a-ac92-c04ea264bdd3,,"74 Đường Nguyễn Văn Thương, Phường 25, Quận Bình Thạnh, Thành Phố Hồ Chí Minh",Quận Bình Thạnh,,"{""type"":""Point"",""coordinates"":[106.719191,10.801902]}",Cửa Hàng Family Mart
2c8770c3-ad59-4e87-901d-a2adf41168c4,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/f856e675-357d-4f72-bb6f-b4b8c9a6f69b,2023-03-27T08:01:54.000Z,admin,2,2023-03-27T08:01:54.000Z,admin,2,Cửa Hàng Thực Phẩm Co.op Food,cuahangtienloi_vdms_covid19.xlsx,f856e675-357d-4f72-bb6f-b4b8c9a6f69b,,"Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, Thành Phố Hồ Chí Minh",Quận 12,,"{""type"":""Point"",""coordinates"":[106.635997,10.848773]}",Cửa Hàng Thực Phẩm Co.op Food
9ae72ead-fc47-4292-9d6c-e4d431171e91,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/17fc0694-f3b7-4eb8-9e11-48b9ab453b76,2023-03-27T08:01:56.000Z,admin,2,2023-03-27T08:01:56.000Z,admin,2,Cửa Hàng Tiện Ích Vinmart,cuahangtienloi_vdms_covid19.xlsx,17fc0694-f3b7-4eb8-9e11-48b9ab453b76,,"259 Đường Nguyễn Thượng Hiền, Phường 6, Quận Bình Thạnh, Thành Phố Hồ Chí Minh",Quận Bình Thạnh,,"{""type"":""Point"",""coordinates"":[106.686365,10.805496]}",Cửa Hàng Tiện Ích Vinmart
45133605-ac80-4cdc-9f26-9a271424a19c,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/5d2e0b97-2862-4916-b253-5dc5a1ce5119,2023-03-27T08:01:57.000Z,admin,2,2023-03-27T08:01:57.000Z,admin,2,Bách Hóa Xanh,cuahangtienloi_vdms_covid19.xlsx,5d2e0b97-2862-4916-b253-5dc5a1ce5119,,"Đường Tân Thới Nhất 8, Phường Tân Thới Nhất, Quận 12, Thành Phố Hồ Chí Minh",Quận 12,,"{""type"":""Point"",""coordinates"":[106.609881,10.827739]}",Bách Hóa Xanh
23c4c8ab-82aa-4bd6-9022-59c61ab81191,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/3fa0f3d6-9535-4ae3-bf72-22243386e522,2023-03-27T08:01:57.000Z,admin,2,2023-03-27T08:01:57.000Z,admin,2,Shop & Go,cuahangtienloi_vdms_covid19.xlsx,3fa0f3d6-9535-4ae3-bf72-22243386e522,,"44 Đường Cao Thắng, Phường 5, Quận 3, Thành Phố Hồ Chí Minh",Quận 3,,"{""type"":""Point"",""coordinates"":[106.682867,10.769455]}",Shop & Go
daac4584-874f-4bf3-83bf-a3e2f018a47c,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/8e866fe1-7572-4664-8013-48adf3a06567,2023-03-27T08:01:59.000Z,admin,2,2023-03-27T08:01:59.000Z,admin,2,VinMart,cuahangtienloi_vdms_covid19.xlsx,8e866fe1-7572-4664-8013-48adf3a06567,,"156 Đường Lê Quốc Hưng, Phường 12, Quận 4, Thành Phố Hồ Chí Minh",Quận 4,,"{""type"":""Point"",""coordinates"":[106.705523,10.76345]}",VinMart
9deceb5f-c08b-4784-80cf-fdf0651b8be0,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/323273b3-8ce9-4667-8bd6-e0ccc6c75cc3,2023-03-27T08:02:00.000Z,admin,2,2023-03-27T08:02:00.000Z,admin,2,Shop & Go,cuahangtienloi_vdms_covid19.xlsx,323273b3-8ce9-4667-8bd6-e0ccc6c75cc3,,"35 Đường Thạch Lam, Phường Hiệp Tân, Quận Tân Phú, Thành Phố Hồ Chí Minh",Quận Tân Phú,,"{""type"":""Point"",""coordinates"":[106.632124,10.77644]}",Shop & Go
cb246430-cb54-4a53-8789-8e363ef296f4,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/516e73aa-213c-49e6-8cbf-a169e2dbb03a,2023-03-27T08:02:08.000Z,admin,2,2023-03-27T08:02:08.000Z,admin,2,Family Mart,cuahangtienloi_vdms_covid19.xlsx,516e73aa-213c-49e6-8cbf-a169e2dbb03a,,"202E Đường Sư vạn Hạnh, Phường 9, Quận 5, Thành Phố Hồ Chí Minh",Quận 5,,"{""type"":""Point"",""coordinates"":[106.67348,10.75943]}",Family Mart
ff6aa8cb-f83f-42ea-b02f-b2c9a61eec09,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/056236fd-ea03-4213-ac8f-0ac70f0447ae,2023-03-27T08:02:11.000Z,admin,2,2023-03-27T08:02:11.000Z,admin,2,Bs Mart,cuahangtienloi_vdms_covid19.xlsx,056236fd-ea03-4213-ac8f-0ac70f0447ae,,"Đường Trương Định, Phường Bến Thành, Quận 1, Thành Phố Hồ Chí Minh",Quận 1,,"{""type"":""Point"",""coordinates"":[106.695894,10.772177]}",Bs Mart
fbbfbc66-b66f-48a6-8fd3-e39eea1e491c,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/33ed3267-2a82-4813-8ae2-660b935cbfd9,2023-03-27T08:02:13.000Z,admin,2,2023-03-27T08:02:13.000Z,admin,2,FamilyMart,cuahangtienloi_vdms_covid19.xlsx,33ed3267-2a82-4813-8ae2-660b935cbfd9,,"201 Đường Nguyễn Xí, Phường 26, Quận Bình Thạnh, Thành Phố Hồ Chí Minh",Quận Bình Thạnh,,"{""type"":""Point"",""coordinates"":[106.707803,10.815164]}",FamilyMart
2bf9b0a3-c7da-48a1-beea-ecb84843e18a,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/2b5a6f6b-0516-4bd2-8191-1c361bfff283,2023-03-27T08:02:20.000Z,admin,2,2023-03-27T08:02:20.000Z,admin,2,Cửa Hàng Tiện Lợi,cuahangtienloi_vdms_covid19.xlsx,2b5a6f6b-0516-4bd2-8191-1c361bfff283,,"Đường Vườn Lài, Phường Tân Thành, Quận Tân Phú, Thành Phố Hồ Chí Minh",Quận Tân Phú,,"{""type"":""Point"",""coordinates"":[106.633554,10.787769]}",Cửa Hàng Tiện Lợi
00e47a87-d000-4da7-9a44-6a4ef08124da,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/4afa99f7-fccc-4484-9790-0404329ec915,2023-03-27T08:02:34.000Z,admin,2,2023-03-27T08:02:34.000Z,admin,2,FamilyMart,cuahangtienloi_vdms_covid19.xlsx,4afa99f7-fccc-4484-9790-0404329ec915,,"170A Đường Triệu Quang Phục, Phường 11, Quận 5, Thành Phố Hồ Chí Minh",Quận 5,,"{""type"":""Point"",""coordinates"":[106.661574,10.754498]}",FamilyMart
7c6465dc-7cd3-448b-809a-8020c77775ec,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/9c6d2243-1621-4fcc-92c9-92aba32071f8,2023-03-27T08:02:37.000Z,admin,2,2023-03-27T08:02:37.000Z,admin,2,Cửa Hàng Aeon - Mini Stop,cuahangtienloi_vdms_covid19.xlsx,9c6d2243-1621-4fcc-92c9-92aba32071f8,,"45A Đường Hậu Giang, Phường 4, Quận Tân Bình, Thành Phố Hồ Chí Minh",Quận Tân Bình,,"{""type"":""Point"",""coordinates"":[106.662529,10.807903]}",Cửa Hàng Aeon - Mini Stop
630d0f48-d203-40cb-82d0-4a187fade264,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/e33d27d0-22f2-44c2-9c07-6269b12d6168,2023-03-27T08:02:38.000Z,admin,2,2023-03-27T08:02:38.000Z,admin,2,Cửa Hàng Vinmart+,cuahangtienloi_vdms_covid19.xlsx,e33d27d0-22f2-44c2-9c07-6269b12d6168,,"90 Đường D2, Phường 25, Quận Bình Thạnh, Thành Phố Hồ Chí Minh",Quận Bình Thạnh,,"{""type"":""Point"",""coordinates"":[106.715899,10.803735]}",Cửa Hàng Vinmart+
cf15fd26-ed74-4fc1-9bf8-4f310d68c704,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/12dfdb6a-f45b-471c-be3b-a39fb6a58bfc,2023-03-27T08:02:42.000Z,admin,2,2023-03-27T08:02:42.000Z,admin,2,Cửa Hàng Tiện Ích Chất Lượng Cao,cuahangtienloi_vdms_covid19.xlsx,12dfdb6a-f45b-471c-be3b-a39fb6a58bfc,,"75 Đường Bàu Cát 4, Phường 14, Quận Tân Bình, Thành Phố Hồ Chí Minh",Quận Tân Bình,,"{""type"":""Point"",""coordinates"":[106.642037,10.792108]}",Cửa Hàng Tiện Ích Chất Lượng Cao
12ca3215-4fe9-47df-b5b1-fa0fbb4dfcee,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/fb357c1f-09eb-4dde-bb90-9759db8b5b4a,2023-03-27T08:02:43.000Z,admin,2,2023-03-27T08:02:43.000Z,admin,2,Ministop - Cửa Hàng Tiện Lợi,cuahangtienloi_vdms_covid19.xlsx,fb357c1f-09eb-4dde-bb90-9759db8b5b4a,,"15 Đường Số 16, Phường 4, Quận 4, Thành Phố Hồ Chí Minh",Quận 4,,"{""type"":""Point"",""coordinates"":[106.70386,10.756288]}",Ministop - Cửa Hàng Tiện Lợi
b74cc21b-ea6a-4869-95b7-847286918f30,ICTHCM_HCM_CUAHANGTIENLOI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cuahangtienloi/caa153b0-cdc9-409f-b6c9-bbbbc822a18e,2023-03-27T08:02:46.000Z,admin,2,2023-03-27T08:02:46.000Z,admin,2,Công Ty Trách Nhiệm Hữu Hạn B-S MART - Cửa Hàng Lê Văn Sỹ,cuahangtienloi_vdms_covid19.xlsx,caa153b0-cdc9-409f-b6c9-bbbbc822a18e,,"226 Đường Lê Văn Sỹ, Phường 1, Quận Tân Bình, Thành Phố Hồ Chí Minh",Quận Tân Bình,,"{""type"":""Point"",""coordinates"":[106.667604,10.794853]}",Công Ty Trách Nhiệm Hữu Hạn B-S MART - Cửa Hàng Lê Văn Sỹ
